 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.534685322,0.57015918,0.593929011,0.624259502,0.624259502,0.999052744,0.797455033,0.809377152,0.303463618,0.781670747,0.000407966,3020000000.0,0.467837582,0.000333033,0.003542869,0.164468417,0.164468417,0.164468417,0.222652926,0.3265898,0.017287536,0.102597508,0.178579498,0.02226505,0.848222193,0.689777731,0.689777731,0.217641919,0.000210577,0.001922136,0.267545516,0.387336537,0.020145959,0.019745174,0.630751634,0.003505412,0.081839345,0.918160655,0.00877333,0.369637181,0.005365848,0.102610452,0.173614358,0.398831494,0.194902549,0.000894768,0.007072928,19100000.0,0.00123763,0.043548387,0.004888151,0.393432984,0.0004663,0.922933716,0.938632861,0.899234716,0.670828197,0.020282568,0.042012346,0.084437582,0.359297153,0.27697486,0.0,0.961810901,0.741784899,0.329264193,0.0,0.925617278,0.002269841,0.065137725,0.00027213,0.000291026,0.594051654,0.000551625,0.671747828,0.050602393,0.961810901,0.329264193,0.110933234,0.919093551,0.543304619,0.615112095,0.350259673,0.014555137,0,0.811164024,0.000179599,0.624077126,0.624260521,0.841017391,0.277321277,0.026835344,0.565360636,1,0.046899738,6,0,3196
0.54745771,0.620093764,0.608437283,0.614573574,0.614573574,0.999011262,0.79764871,0.80956086,0.30388925,0.781830045,0.000294179,0.000186594,0.483400015,0.000559056,0.0,0.180860478,0.180860478,0.180860478,0.238158268,0.331718186,0.020040232,0.099910431,0.189274686,0.022083046,0.847971138,0.689479614,0.689479614,0.217601292,7610000000.0,0.000485263,0.264182421,0.397386461,0.018010552,0.01725605,0.630621841,0.002444852,0.062248692,0.937751308,0.007488462,0.369637181,0.005537682,0.099907177,0.188349295,0.397103251,0.125937031,0.000598541,0.010578224,0.000903393,0.000680091,0.026290323,0.014488198,0.394371452,0.002474403,0.846874231,0.54044207,0.526927227,0.304775152,0.017832863,0.02901279,0.055387473,0.394796463,0.276987911,0.000811552,0.816317204,0.736971934,0.328033154,0.0,0.947602562,0.002434929,0.040819885,0.000174753,0.000185671,0.594000517,0.000281175,0.67160813,0.080766903,0.816317204,0.328033154,0.110933234,0.693178363,0.479058294,0.678007738,0.320520807,0.016287753,0,0.844937346,0.000421067,0.624016568,0.614574146,0.842924611,0.276551933,0.026794184,0.565172789,1,0.061980243,6,0,3198
0.519816702,0.575228958,0.569248889,0.610977385,0.61089811,0.999077702,0.797757584,0.809603695,0.30394049,0.781886045,0.000168714,4230000000.0,0.482155289,0.0,0.164389108,0.21608866,0.21608866,0.21608866,0.232580127,0.327509373,0.012674501,0.102108949,0.187165775,0.022087597,0.847995925,0.689478749,0.689479643,0.217605384,6960000000.0,0.000461656,0.264088398,0.384495734,0.027838291,0.023862521,0.630612252,0.001006757,0.029204583,0.970795417,0.00611305,0.369653957,0.005365848,0.102089338,0.186185054,0.396709373,0.053973013,0.000383472,0.016495814,0.000108147,0.000139196,0.015322581,0.013354288,0.39714163,0.011712149,0.841265113,0.383714651,0.418974767,0.063177858,0.024580841,0.011583116,0.028528413,0.393227912,0.277052481,0.0087557,0.840616152,0.736091631,0.327014006,6470000000.0,0.940383045,0.002652995,0.010188567,0.000328365,0.000306538,0.594098191,0.000132152,0.67159192,0.182905974,0.840616152,0.327014006,0.110961857,0.655065372,0.468745869,0.620116385,0.315827572,0.010493766,0,0.821191243,0.003681042,0.625647324,0.610973754,0.841343754,0.275509007,0.026791157,0.565158396,1,0.127182819,6,0,3201
0.56339882,0.613116005,0.606884737,0.621066893,0.621066893,0.999174646,0.797633354,0.809510213,0.303520417,0.781779659,0.000234742,0.000164182,0.479600413,0.000293029,0.148496811,0.209683536,0.209683536,0.209683536,0.247707289,0.329383886,0.034696069,0.129793991,0.201702192,0.022113024,0.848026229,0.68937851,0.68937851,0.217590557,6040000000.0,0.00044012,0.263909675,0.374669349,0.034679455,0.025156989,0.630620128,0.001322281,0.037246425,0.962753575,0.006033684,0.369769148,0.005365848,0.129732767,0.20058065,0.3989936,0.145427286,0.001440557,0.004389946,6230000000.0,0.000516688,0.027096774,0.018618451,0.40520341,0.005906288,0.918367954,0.563074322,0.739115012,0.37545573,0.025453488,0.048856513,0.040390635,0.393091556,0.277138042,0.024156899,0.958258573,0.739879228,0.327399521,0.000244359,0.949183908,0.002432219,0.041753281,0.0001953,0.00015164,0.594033302,0.000274701,0.671572205,0.189175952,0.958258573,0.327399521,0.111128267,0.642766382,0.459172084,0.633219506,0.314548766,0.008382214,0,0.845395123,0.001102025,0.624097052,0.621061828,0.842672351,0.275738356,0.026793193,0.565168085,1,0.101808399,6,0,3265
0.540340272,0.607719145,0.600246266,0.632028424,0.632028424,0.999089488,0.797591714,0.809506177,0.30362604,0.781779238,0.000495849,0.000455364,0.479878882,0.0,0.0,0.182967427,0.182967427,0.182967427,0.235889194,0.32775695,0.022460184,0.108704503,0.186864503,0.022096874,0.848017077,0.689457685,0.689457685,0.217601312,6730000000.0,0.000455917,0.264179313,0.387215454,0.029974945,0.028710385,0.630612252,0.001694343,0.046104544,0.953895456,0.011916367,0.369637181,0.005365848,0.108204276,0.185498831,0.401209502,0.137931034,0.000389559,0.016215732,19100000.0,0.00216434,0.026774194,0.005058531,0.394100088,0.000308169,0.922027474,0.816254575,0.781993133,0.297350104,0.030109951,0.031669636,0.049453957,0.394306698,0.27697486,0.0,0.965842261,0.74033891,0.327727131,0.0,0.946066819,0.002330427,0.075380351,0.000228004,0.000244831,0.594047135,0.000237705,0.671583615,0.033231583,0.965842261,0.327727131,0.110933234,0.661245645,0.468791683,0.649736104,0.316597534,0.009731794,0,0.84029491,0.000472159,0.623986549,0.63202637,0.842483803,0.276007834,0.026791157,0.565158396,1,0.083205429,6,0,3269
0.536732804,0.608427824,0.605332191,0.629513253,0.630176278,0.999177304,0.797571101,0.809528831,0.303406094,0.781802256,0.000378247,0.000335156,0.469924427,0.002006201,0.0,0.179469892,0.179469892,0.184905819,0.237780089,0.322593195,0.022021568,0.117417148,0.18656323,0.022126236,0.848168984,0.689586892,0.689586892,0.217612701,48300000.0,0.00040209,0.264349488,0.384933497,0.027800225,0.018253571,0.630613964,0.001785535,0.048160353,0.951839647,0.006328177,0.369637181,0.005365848,0.117413324,0.184111304,0.39981753,0.125937031,0.000762886,0.008278648,4910000000.0,0.000416074,0.025483871,0.013527606,0.401698288,0.003523215,0.908648279,0.601742344,0.735378534,0.181897365,0.021921444,0.019110683,0.050139856,0.364777064,0.277112692,0.01552065,0.940077698,0.739746226,0.327761805,0.0,0.948589084,0.002353391,0.070783633,0.000205811,0.000172094,0.594032607,0.000140435,0.671554598,0.147181293,0.940077698,0.327761805,0.110933234,0.613270523,0.444471715,0.604421459,0.311249713,0.010508409,0,0.847106969,0.000491225,0.623967488,0.629508906,0.842882561,0.276073742,0.026791825,0.565161579,1,0.079751404,6,0,3270
0.453029786,0.509866986,0.506290487,0.653302873,0.653302873,0.998850536,0.797248491,0.809193703,0.303525976,0.781415167,0.001076344,0.000610548,0.462133984,0.0,0.0,0.176098774,0.176098774,0.176098774,0.208282122,0.317747754,0.009210944,0.090464946,0.165549446,0.022073896,0.847848558,0.688958746,0.688958746,0.217536707,6040000000.0,0.000430513,0.263287254,0.37560076,0.043875682,0.039122905,0.630612252,0.0009794,0.028509236,0.971490764,0.010676688,0.369637181,0.005365848,0.090453857,0.164580348,0.394961034,0.065967016,0.001071287,0.005899657,19100000.0,0.000948648,0.016774194,0.003757179,0.390549739,0.000593821,0.91382055,0.717641749,0.687519479,0.241094173,0.044008621,0.042562669,0.029645977,0.342662432,0.27697486,0.0,0.892786151,0.739411878,0.327044512,0.0,0.929053353,0.002204273,0.083375994,0.0004144,0.000439963,0.594167959,0.000386795,0.671566891,0.042946612,0.892786151,0.327044512,0.110933234,0.638569071,0.45579884,0.566615309,0.314114233,0.006574196,0,0.783420809,0.000359924,0.623966457,0.653304348,0.839394992,0.275489444,0.026791157,0.565158396,1,0.130013805,6,0,3275
0.521669185,0.563999128,0.570694363,0.626529642,0.626529642,0.999091337,0.797542188,0.809459436,0.303535402,0.781716642,0.000405768,5140000000.0,0.475391493,0.0,0.0,0.204331887,0.204331887,0.204331887,0.226151083,0.326236118,0.017211912,0.105691719,0.180010545,0.022119567,0.848042875,0.689484866,0.689484866,0.2176041,6550000000.0,0.000449653,0.264041774,0.382502515,0.019883869,0.019097627,0.630612252,0.001472747,0.040904556,0.959095444,0.005255016,0.369637181,0.005365848,0.105671992,0.179006108,0.394429164,0.077961019,0.002339383,0.002703476,0.003250917,9150000000.0,0.018709677,0.012252692,0.397266005,0.017815423,0.832631741,0.444184941,0.427226328,0.055494381,0.019941876,0.007159911,0.040740788,0.378042462,0.276977675,0.000202192,0.887445687,0.735866162,0.327427848,0.0,0.93778917,0.002321318,0.036242932,0.000219327,0.000234795,0.594025803,7770000000.0,0.671590234,0.452884209,0.887445687,0.327427848,0.110933234,0.65949656,0.46887033,0.617799931,0.3163664,0.014748262,0,0.815336019,0.004103561,0.624111456,0.626529911,0.841086916,0.275847259,0.026791157,0.565158396,1,0.093255085,6,0,3288
0.48115829,0.581170955,0.520477542,0.616512201,0.616512201,0.998976945,0.797736833,0.80960695,0.304114755,0.781563378,0.000359514,0.000123264,0.481148772,0.0,0.201437392,0.171674181,0.171674181,0.171674181,0.214427531,0.324043291,0.007955594,0.095757674,0.180085863,0.022104759,0.847963186,0.690118696,0.690015284,0.217560765,7850000000.0,0.000472137,0.264518109,0.390829328,0.032592098,0.015821217,0.630612252,0.00128854,0.036399915,0.963600085,0.00628474,0.369637181,0.005365848,0.095778983,0.179043813,0.395046776,0.067466267,0.001282298,0.004927909,0.000487236,0.000216358,0.016935484,0.00669477,0.392290993,0.004247773,0.896019513,0.666230365,0.64883936,0.140896247,0.032196653,0.019613317,0.03772543,0.394943092,0.276984828,0.001368411,0.913664447,0.738796285,0.327315045,0.0,0.937446472,0.00242392,0.026902283,0.000426622,0.000445302,0.594160464,0.000246186,0.671556664,0.158384782,0.913664447,0.327315045,0.110933234,0.631353265,0.451830918,0.634193886,0.31333002,0.008933335,0,0.826500743,0.000254861,0.624403208,0.616511067,0.841661288,0.275713432,0.026791157,0.565158396,1,0.104019807,6,0,3306
0.550431434,0.630723942,0.607259489,0.660862797,0.660588939,0.999604597,0.798268199,0.810117844,0.303730212,0.782373345,0.000438609,0.000231078,0.54661265,0.0,0.030164996,0.22965741,0.22965741,0.22965741,0.256499953,0.348518073,0.011676271,0.130201124,0.207200422,0.022098027,0.848044322,0.689436766,0.689436766,0.217598495,6850000000.0,0.00046475,0.264109378,0.39801982,0.061517437,0.061070236,0.630612252,0.000660229,0.019832512,0.980167488,0.00703699,0.369637181,0.005365848,0.129822333,0.205896991,0.394466676,0.043478261,0.001091577,0.005789503,0.000341639,0.000223923,0.014032258,0.018042683,0.430643812,0.011870129,0.90781362,0.657669484,0.631985797,0.363709967,0.061462207,0.097657739,0.019328336,0.544982816,0.276976536,0.000479625,0.795282856,0.738910676,0.326724074,0.0,0.950636106,0.002655778,0.022939015,0.000605989,0.000638576,0.594298217,0.000917104,0.671780868,0.113838942,0.795282856,0.326724074,0.110933234,0.749942207,0.575111838,0.720266258,0.325313191,0.004611433,0,0.853143435,0.004900023,0.624544943,0.660864183,0.842894081,0.275257898,0.026791157,0.565158396,1,0.178113094,6,0,3310
0.484229513,0.529437418,0.538626265,0.614818605,0.614818605,0.99898226,0.797368432,0.809295908,0.303459992,0.78161208,0.00032702,0.000278278,0.521078986,0.000284028,0.0,0.165732586,0.165732586,0.165732586,0.216885695,0.328959468,0.01147965,0.096327661,0.169465994,0.022042622,0.848255379,0.689675127,0.689689872,0.217638568,3990000000.0,0.000444438,0.264534427,0.401149361,0.021728481,0.014963437,0.625518486,0.001019524,0.029567373,0.970432627,0.00853565,0.369637181,0.005365848,0.096332666,0.168463917,0.396186881,0.086956522,0.000876508,0.007216385,7950000000.0,0.000723212,0.021612903,0.026749703,0.393862644,0.00421118,0.808996492,0.214263027,0.291151767,0.075983592,0.015520235,0.015581698,0.025455422,0.474353662,0.277176173,0.01637388,0.74188899,0.734609708,0.326924721,0.0,0.923691131,0.002224139,0.055348492,0.000103143,7850000000.0,0.59397275,7820000000.0,0.671513075,0.066754169,0.74188899,0.326924721,0.110933234,0.568471156,0.40176837,0.707357582,0.306817327,0.013487911,0,0.79406694,0.001089611,0.623861674,0.614814936,0.839942931,0.275518757,0.026048178,0.553227199,1,0.125821244,6,0,3311
0.536976551,0.597852159,0.596552278,0.607121752,0.607121752,0.99907724,0.797560864,0.809477013,0.303597519,0.781714115,0.000108467,6520000000.0,0.471115473,0.000564056,0.0,0.177826472,0.177826472,0.177826472,0.227191075,0.321779727,0.019117625,0.105610292,0.184228365,0.022228466,0.848720466,0.690149772,0.690149772,0.217670434,7170000000.0,0.000568885,0.265543822,0.381384822,0.022543455,0.010476776,0.630886906,0.001639628,0.044834779,0.955165221,0.00521372,0.370582196,0.005365848,0.105574283,0.181404117,0.398643932,0.133433283,0.0019762,0.003201305,7150000000.0,0.000125579,0.028548387,0.016526886,0.398351462,0.016293525,0.839353067,0.228645485,0.439486139,0.092739059,0.011402331,0.01317004,0.036970084,0.362367366,0.277315131,0.029104753,0.739264468,0.736256022,0.327329878,0.002819323,0.942993619,0.00252317,0.020715085,0.000131338,6790000000.0,0.593987654,7890000000.0,0.671590361,0.50548394,0.739264468,0.327329878,0.112320168,0.670390403,0.473911448,0.598154294,0.317596412,0.012995835,0,0.831513566,0.002495667,0.625112753,0.607118042,0.841990096,0.275967969,0.026876079,0.565533201,1,0.085466302,6,0,3317
0.5028031,0.581007414,0.549868837,0.610335981,0.610335981,0.999045464,0.797565152,0.809459176,0.303671237,0.781667659,0.000191841,477000000.0,0.473249289,0.00080308,0.12703715,0.229910244,0.229910244,0.229910244,0.227001985,0.325670227,0.02723959,0.105935999,0.188822776,0.022097664,0.848038663,0.689463485,0.689463485,0.217600539,0.000110656,0.000692709,0.264138129,0.383731977,0.019041438,0.010988325,0.63087081,0.001651483,0.045106872,0.954893128,0.006999698,0.370369708,0.005781418,0.105956976,0.187120127,0.396586118,0.110944528,0.001170706,0.005397559,0.00010146,0.00046449,0.024516129,0.023165842,0.398487144,0.00708634,0.811406884,0.242249398,0.321462425,0.022833378,0.013915097,0.003731906,0.032060215,0.363523168,0.27717609,0.013581888,0.636400319,0.73489356,0.327177876,0.005372569,0.942597475,0.002416857,0.020790308,0.000135657,0.000105203,0.593984687,2720000000.0,0.671549649,0.112069846,0.636400319,0.327177876,0.112879831,0.618323712,0.446235402,0.600148555,0.311848059,0.015403811,0,0.818699877,0.016822034,0.623946507,0.610335429,0.841288994,0.275976884,0.026865142,0.565488091,1,0.084948618,6,0,3327
0.531224102,0.613879198,0.58932491,0.619315643,0.619294023,0.999202262,0.79771539,0.809625698,0.303605979,0.781863028,0.000178658,0.000207648,0.493896312,0.0,0.0,0.206312418,0.206312418,0.206312418,0.239576439,0.328464314,0.018921004,0.116521456,0.192739324,0.022117623,0.848036817,0.689410567,0.689410567,0.21759214,7310000000.0,0.000468643,0.263999814,0.384970754,0.047706559,0.042701254,0.630612252,0.000791545,0.023460411,0.976539589,0.007387712,0.369639418,0.005669908,0.116346671,0.191667295,0.395888122,0.092953523,0.001385775,0.004564144,0.000129548,0.000640754,0.01983871,0.038729198,0.42312476,0.010593521,0.889525493,0.540191236,0.576567036,0.123675013,0.042981983,0.02823755,0.022814175,0.420341239,0.277033126,0.012534779,0.813443425,0.73817933,0.326831809,819000000.0,0.951355539,0.002635044,0.019554067,0.00025992,0.000249108,0.594078932,0.000151213,0.67155073,0.097616821,0.813443425,0.326831809,0.110938091,0.620107855,0.437798713,0.634395988,0.312243905,0.006025381,0,0.842330818,0.017696282,0.624546501,0.619312319,0.842385288,0.275353348,0.026791157,0.565158396,1,0.154270007,6,0,3334
0.505825574,0.556312691,0.554740618,0.608418974,0.608418974,0.9990762,0.797531812,0.809416471,0.303548696,0.781672852,0.000130322,52600000.0,0.469607374,0.0,0.235044033,0.174539632,0.174539632,0.174539632,0.220005673,0.320082054,0.011540149,0.101376109,0.176244634,0.022070072,0.8480257,0.689289958,0.689289958,0.217579813,5950000000.0,0.000450077,0.263697539,0.3772773,0.019044558,0.017636593,0.630616361,0.001139897,0.032651087,0.967348913,0.005116084,0.369637181,0.005365848,0.101055254,0.174903853,0.396946504,0.083958021,0.00054173,0.011690868,0.000519145,6880000000.0,0.019516129,0.008759896,0.395309921,0.015942631,0.81370188,0.333587082,0.33380133,0.043227489,0.018374536,0.006810643,0.033276064,0.362621626,0.277005705,0.002082408,0.888243869,0.734860589,0.327166366,0.0,0.938637949,0.00241396,0.01435368,0.000150551,0.000156514,0.593991627,5450000000.0,0.671562466,0.629610572,0.888243869,0.327166366,0.110933234,0.632843186,0.452134718,0.590140596,0.313504315,0.01540088,0,0.811412675,0.000658961,0.625533248,0.608419868,0.840849163,0.275605626,0.02679212,0.565162984,1,0.114958243,6,0,3335
0.488080729,0.576319232,0.541088923,0.609795471,0.609795471,0.998647751,0.797876557,0.80979209,0.305047471,0.781779098,0.000581073,0.000319876,0.453833572,0.000582058,0.0,0.177784333,0.177784333,0.177784333,0.218303867,0.316014713,0.004098795,0.089243547,0.177525043,0.022252123,0.848079531,0.689971427,0.689971427,0.217640993,7850000000.0,0.000517504,0.265358883,0.373234976,0.033209881,0.030999879,0.630770126,0.000669348,0.020104604,0.979895396,0.012426098,0.369943612,0.005365848,0.089208071,0.176276299,0.395487545,0.032983508,0.000428109,0.014751278,0.000120949,0.000180046,0.012903226,0.011606422,0.37983085,0.003318338,0.831740015,0.354112222,0.357634736,0.042588177,0.031655197,0.010862691,0.020372049,0.321796484,0.2770059,0.004360027,0.82875665,0.735530352,0.326754272,0.000685514,0.93927865,0.002412883,0.022302514,0.000492653,0.000495083,0.594198451,0.00015384,0.671450822,0.03452795,0.82875665,0.326754272,0.111184135,0.599422111,0.412692896,0.550001858,0.310192728,0.00876305,0,0.819835602,0.000368001,0.624229041,0.60979293,0.841233256,0.275264804,0.026843558,0.565396451,1,0.176126413,6,0,3337
0.53605031,0.582642826,0.586433963,0.609341443,0.60934865,0.999103354,0.797599184,0.8094817,0.303609846,0.78175201,0.000118065,4600000000.0,0.476901269,0.000170017,0.153861727,0.195398424,0.195398424,0.195398424,0.233620119,0.330975454,0.023004674,0.110495888,0.188069594,0.022019865,0.847965621,0.689303722,0.689303722,0.217582776,6650000000.0,0.000462055,0.263581758,0.387038486,0.01935033,0.012878562,0.630644101,0.002774966,0.068718445,0.931281555,0.005519086,0.370373063,0.005365848,0.110476004,0.187112586,0.399442407,0.104947526,0.000746655,0.008475901,583000000.0,0.000211819,0.024032258,0.020704141,0.401777436,0.014293012,0.861224827,0.439282083,0.585524857,0.154569828,0.01402557,0.014229044,0.057292004,0.376624074,0.277178871,0.014094459,0.768546857,0.737889191,0.328151555,0.002711633,0.94171883,0.00253787,0.016550233,0.000222976,0.000170291,0.594026163,0.000161131,0.671600923,0.288955091,0.768546857,0.328151555,0.11288796,0.678454863,0.472024435,0.647243903,0.318894845,0.015156757,0,0.825788733,0.002840133,0.625927469,0.609338701,0.841846774,0.276791332,0.026799564,0.565198166,1,0.056109026,6,0,3362
0.514015502,0.5638901,0.557738637,0.608166736,0.608166736,0.999070885,0.797505804,0.809400587,0.303514375,0.781655168,0.000131594,3040000000.0,0.473784421,0.000390039,0.209940277,0.190257469,0.190257469,0.190257469,0.223882008,0.3242555,0.023276918,0.107157398,0.180462454,0.022109453,0.848048604,0.689309377,0.689309377,0.217580894,6740000000.0,0.000454245,0.263695208,0.382726053,0.019227397,0.013965292,0.630670128,0.001810157,0.04873477,0.95126523,0.005390221,0.370186297,0.005895364,0.107153908,0.179503808,0.397391292,0.125937031,0.001264038,0.004998783,0.000119612,0.000191394,0.025322581,0.007144221,0.394552362,0.005073512,0.831120573,0.326744055,0.425747541,0.118286926,0.014277886,0.014815702,0.041980859,0.369716842,0.277166611,0.01312602,0.77722155,0.735915674,0.327507001,0.000321333,0.938177463,0.002374257,0.022505838,0.000131301,0.000103668,0.593982968,0.000103831,0.671555421,0.35289179,0.77722155,0.327507001,0.111088856,0.618056141,0.446994498,0.613112308,0.311778435,0.015254084,0,0.814963066,0.003349717,0.624196818,0.608166015,0.841099115,0.276092212,0.026796592,0.56518418,1,0.078841338,6,0,3369
0.558036367,0.601722634,0.584078377,0.610559391,0.610581012,0.999102083,0.797605963,0.809447588,0.303624348,0.781712431,0.000139111,1850000000.0,0.480992761,0.0,0.342139893,0.196114787,0.196114787,0.196114787,0.236551007,0.328146,0.033576841,0.117335722,0.197258417,0.022120926,0.848060486,0.689706751,0.689706751,0.217629419,7450000000.0,0.000471164,0.264535982,0.39044745,0.018905401,0.018161867,0.630612252,0.001371524,0.038425492,0.961574508,0.010622156,0.369637181,0.006112899,0.117323758,0.196297413,0.396298078,0.179910045,0.001525773,0.004142312,0.000581435,0.002062213,0.031290323,0.054072235,0.41742611,0.003296172,0.825705218,0.402938869,0.399896537,0.105682372,0.018387248,0.013845657,0.040114225,0.395158281,0.277000155,0.001689507,0.924777418,0.735498495,0.327396789,0.0,0.94590235,0.002472488,0.027674244,848000000.0,9140000000.0,0.593960861,6730000000.0,0.671572186,0.041745047,0.924777418,0.327396789,0.110933234,0.642703584,0.459136467,0.637966262,0.314541927,0.015514971,0,0.835247517,0.004049378,0.624025094,0.610561196,0.842141776,0.275773543,0.026791157,0.565158396,1,0.098858331,6,0,3373
